danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,artist_genre
0.623,0.805,1,-5.337,1,0.0582,0.0585,0.00293,0.111,0.611,79.989,audio_features,6UWvbA3Jx5ubUTFumQibEs,spotify:track:6UWvbA3Jx5ubUTFumQibEs,https://api.spotify.com/v1/tracks/6UWvbA3Jx5ubUTFumQibEs,https://api.spotify.com/v1/audio-analysis/6UWvbA3Jx5ubUTFumQibEs,243520,4,Go Getter,Patrick Droney,nashville singer-songwriter
0.663,0.862,4,-5.144,1,0.0361,0.106,0.0,0.328,0.605,103.978,audio_features,5OwE5TOcqqCK62FfKmNCu9,spotify:track:5OwE5TOcqqCK62FfKmNCu9,https://api.spotify.com/v1/tracks/5OwE5TOcqqCK62FfKmNCu9,https://api.spotify.com/v1/audio-analysis/5OwE5TOcqqCK62FfKmNCu9,165018,4,Habitual,Honey Revenge,Unknown
0.732,0.849,5,-5.926,1,0.0382,0.464,4.07e-05,0.209,0.928,144.938,audio_features,79rweGcDxRZTnEorOLhg4L,spotify:track:79rweGcDxRZTnEorOLhg4L,https://api.spotify.com/v1/tracks/79rweGcDxRZTnEorOLhg4L,https://api.spotify.com/v1/audio-analysis/79rweGcDxRZTnEorOLhg4L,162986,4,Happy,Plain White T's,modern rock
0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,audio_features,3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,159246,4,End of Beginning,Djo,pov: indie
0.583,0.676,6,-4.44,1,0.0298,0.0289,0.0634,0.121,0.134,77.002,audio_features,6dpLxbF7lfCAnC9QRTjNLK,spotify:track:6dpLxbF7lfCAnC9QRTjNLK,https://api.spotify.com/v1/tracks/6dpLxbF7lfCAnC9QRTjNLK,https://api.spotify.com/v1/audio-analysis/6dpLxbF7lfCAnC9QRTjNLK,157486,4,Home,Good Neighbours,Unknown
0.67,0.403,0,-10.623,1,0.031,0.753,0.0903,0.0858,0.622,129.984,audio_features,0NslHuacjxQYfUTOW3HCIV,spotify:track:0NslHuacjxQYfUTOW3HCIV,https://api.spotify.com/v1/tracks/0NslHuacjxQYfUTOW3HCIV,https://api.spotify.com/v1/audio-analysis/0NslHuacjxQYfUTOW3HCIV,230867,4,New Slang - 2021 Remaster,The Shins,albuquerque indie
0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,audio_features,20I8RduZC2PWMWTDCZuuAN,spotify:track:20I8RduZC2PWMWTDCZuuAN,https://api.spotify.com/v1/tracks/20I8RduZC2PWMWTDCZuuAN,https://api.spotify.com/v1/audio-analysis/20I8RduZC2PWMWTDCZuuAN,237027,4,Take Me Out,Franz Ferdinand,alternative rock
0.563,0.739,6,-4.239,0,0.0416,0.00073,1.45e-05,0.0822,0.775,139.0,audio_features,3GBApU0NuzH4hKZq4NOSdA,spotify:track:3GBApU0NuzH4hKZq4NOSdA,https://api.spotify.com/v1/tracks/3GBApU0NuzH4hKZq4NOSdA,https://api.spotify.com/v1/audio-analysis/3GBApU0NuzH4hKZq4NOSdA,191707,4,What You Know,Two Door Cinema Club,indie rock
0.59,0.829,0,-5.649,1,0.0419,0.0601,3.99e-05,0.19,0.704,144.099,audio_features,1Ug5wxoHthwxctyWTUMGta,spotify:track:1Ug5wxoHthwxctyWTUMGta,https://api.spotify.com/v1/tracks/1Ug5wxoHthwxctyWTUMGta,https://api.spotify.com/v1/audio-analysis/1Ug5wxoHthwxctyWTUMGta,193107,4,1901,Phoenix,alternative dance
0.509,0.922,9,-2.823,0,0.031,0.0219,0.00117,0.496,0.645,92.5,audio_features,3IXRdLsQib8m0hBbQpe7T8,spotify:track:3IXRdLsQib8m0hBbQpe7T8,https://api.spotify.com/v1/tracks/3IXRdLsQib8m0hBbQpe7T8,https://api.spotify.com/v1/audio-analysis/3IXRdLsQib8m0hBbQpe7T8,218787,4,Hang Me Up To Dry,Cold War Kids,indie rock
0.64,0.789,0,-6.691,1,0.0359,0.0338,0.00388,0.53,0.311,97.539,audio_features,7fmJGzyvOcbh6UANsH8Cp6,spotify:track:7fmJGzyvOcbh6UANsH8Cp6,https://api.spotify.com/v1/tracks/7fmJGzyvOcbh6UANsH8Cp6,https://api.spotify.com/v1/audio-analysis/7fmJGzyvOcbh6UANsH8Cp6,241640,4,Lisztomania,Phoenix,alternative dance
0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,audio_features,0LtOwyZoSNZKJWHqjzADpW,spotify:track:0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/tracks/0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/audio-analysis/0LtOwyZoSNZKJWHqjzADpW,192960,4,Feels Like We Only Go Backwards,Tame Impala,australian psych
0.526,0.723,5,-5.59,1,0.0294,0.3,0.00698,0.058,0.744,159.685,audio_features,04uR2cdkgiaLIzebPcs25m,spotify:track:04uR2cdkgiaLIzebPcs25m,https://api.spotify.com/v1/tracks/04uR2cdkgiaLIzebPcs25m,https://api.spotify.com/v1/audio-analysis/04uR2cdkgiaLIzebPcs25m,246213,4,Two Weeks,Grizzly Bear,art pop
0.504,0.705,6,-6.179,0,0.0665,0.00121,4.12e-06,0.453,0.567,108.965,audio_features,2MVwrvjmcdt4MsYYLCYMt8,spotify:track:2MVwrvjmcdt4MsYYLCYMt8,https://api.spotify.com/v1/tracks/2MVwrvjmcdt4MsYYLCYMt8,https://api.spotify.com/v1/audio-analysis/2MVwrvjmcdt4MsYYLCYMt8,211080,4,Tighten Up,The Black Keys,alternative rock
0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,audio_features,3n69hLUdIsSa1WlRmjMZlW,spotify:track:3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,227080,4,Breezeblocks,alt-J,indie rock
0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,5G1sTBGbZT5o4PNRc75RKI,spotify:track:5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/tracks/5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/audio-analysis/5G1sTBGbZT5o4PNRc75RKI,193653,4,Lonely Boy,The Black Keys,alternative rock
0.471,0.881,11,-4.483,0,0.0467,0.0588,0.000378,0.26,0.544,169.898,audio_features,5TuTHrKzN6NweeQaKkBNb7,spotify:track:5TuTHrKzN6NweeQaKkBNb7,https://api.spotify.com/v1/tracks/5TuTHrKzN6NweeQaKkBNb7,https://api.spotify.com/v1/audio-analysis/5TuTHrKzN6NweeQaKkBNb7,158573,4,Relax,Vacations,newcastle nsw indie
0.609,0.674,9,-6.506,0,0.0355,0.00378,0.000302,0.129,0.743,127.541,audio_features,3Hx7RXqCS7Kzjy2ot2q1Gk,spotify:track:3Hx7RXqCS7Kzjy2ot2q1Gk,https://api.spotify.com/v1/tracks/3Hx7RXqCS7Kzjy2ot2q1Gk,https://api.spotify.com/v1/audio-analysis/3Hx7RXqCS7Kzjy2ot2q1Gk,246307,4,Fever,The Black Keys,alternative rock
0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,audio_features,086myS9r57YsLbJpU0TgK9,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4,Why'd You Only Call Me When You're High?,Arctic Monkeys,garage rock
0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,audio_features,5lN1EH25gdiqT1SFALMAq1,spotify:track:5lN1EH25gdiqT1SFALMAq1,https://api.spotify.com/v1/tracks/5lN1EH25gdiqT1SFALMAq1,https://api.spotify.com/v1/audio-analysis/5lN1EH25gdiqT1SFALMAq1,224333,4,Gold on the Ceiling,The Black Keys,alternative rock
0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,audio_features,4iEOVEULZRvmzYSZY2ViKN,spotify:track:4iEOVEULZRvmzYSZY2ViKN,https://api.spotify.com/v1/tracks/4iEOVEULZRvmzYSZY2ViKN,https://api.spotify.com/v1/audio-analysis/4iEOVEULZRvmzYSZY2ViKN,173631,4,Left Hand Free,alt-J,indie rock
0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,audio_features,6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9,180304,3,Beautiful Things,Benson Boone,singer-songwriter pop
0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,audio_features,3rUGC1vUpkDG9CZFHMur1t,spotify:track:3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t,131872,1,greedy,Tate McRae,pop
0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4,Something Just Like This,The Chainsmokers,pop
0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,girl group
0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,audio_features,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4,Havana (feat. Young Thug),Camila Cabello,dance pop
0.654,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.996,audio_features,3lSDIJ2abCrOdDJ6pshUap,spotify:track:3lSDIJ2abCrOdDJ6pshUap,https://api.spotify.com/v1/tracks/3lSDIJ2abCrOdDJ6pshUap,https://api.spotify.com/v1/audio-analysis/3lSDIJ2abCrOdDJ6pshUap,234213,4,Close,Nick Jonas,dance pop
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,Closer,The Chainsmokers,pop
0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160,4,My Way,Calvin Harris,dance pop
0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,audio_features,2hrUO4drrO63i7FYbCLBl2,spotify:track:2hrUO4drrO63i7FYbCLBl2,https://api.spotify.com/v1/tracks/2hrUO4drrO63i7FYbCLBl2,https://api.spotify.com/v1/audio-analysis/2hrUO4drrO63i7FYbCLBl2,251173,4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,pop
0.927,0.642,10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,0.901,123.969,audio_features,0TyUOnU4H4GLqOcrH0auc8,spotify:track:0TyUOnU4H4GLqOcrH0auc8,https://api.spotify.com/v1/tracks/0TyUOnU4H4GLqOcrH0auc8,https://api.spotify.com/v1/audio-analysis/0TyUOnU4H4GLqOcrH0auc8,190883,4,Sharks,Imagine Dragons,modern rock
0.489,0.67,5,-7.179,0,0.253,0.023,3.9e-05,0.539,0.367,180.168,audio_features,5ftDdWVTk330Wbnm2eRf89,spotify:track:5ftDdWVTk330Wbnm2eRf89,https://api.spotify.com/v1/tracks/5ftDdWVTk330Wbnm2eRf89,https://api.spotify.com/v1/audio-analysis/5ftDdWVTk330Wbnm2eRf89,157599,4,"he loves me, he loves me not",Jessica Baio,singer-songwriter pop
0.401,0.964,10,-2.636,0,0.257,0.00159,0.0,0.137,0.37,154.978,audio_features,0UNDrAptMY5glGrcdr93Kx,spotify:track:0UNDrAptMY5glGrcdr93Kx,https://api.spotify.com/v1/tracks/0UNDrAptMY5glGrcdr93Kx,https://api.spotify.com/v1/audio-analysis/0UNDrAptMY5glGrcdr93Kx,204459,4,Happier (feat. Oli Sykes of Bring Me The Horizon),YUNGBLUD,british indie rock
0.595,0.835,1,-3.226,0,0.0406,0.0518,0.0,0.476,0.563,130.033,audio_features,4eZpe6SMJQIqAU9VJI84oD,spotify:track:4eZpe6SMJQIqAU9VJI84oD,https://api.spotify.com/v1/tracks/4eZpe6SMJQIqAU9VJI84oD,https://api.spotify.com/v1/audio-analysis/4eZpe6SMJQIqAU9VJI84oD,224969,4,Back To Me,The Rose,k-pop
0.477,0.873,1,-4.946,1,0.0355,0.00471,0.00589,0.0813,0.611,161.948,audio_features,1Dp7ASSZVVOPJ85VdLpjOX,spotify:track:1Dp7ASSZVVOPJ85VdLpjOX,https://api.spotify.com/v1/tracks/1Dp7ASSZVVOPJ85VdLpjOX,https://api.spotify.com/v1/audio-analysis/1Dp7ASSZVVOPJ85VdLpjOX,302360,4,Seventeen Going Under,Sam Fender,modern rock
0.582,0.585,2,-7.679,1,0.0675,0.0991,0.0,0.148,0.102,129.91,audio_features,3rhwM4lLOCrtx1Sk62QjKi,spotify:track:3rhwM4lLOCrtx1Sk62QjKi,https://api.spotify.com/v1/tracks/3rhwM4lLOCrtx1Sk62QjKi,https://api.spotify.com/v1/audio-analysis/3rhwM4lLOCrtx1Sk62QjKi,168668,4,Eras Of Us,FLETCHER,alt z
0.616,0.811,1,-4.964,0,0.057,0.00168,0.0,0.101,0.5,116.003,audio_features,7fudux10sVIxILOocZaHrW,spotify:track:7fudux10sVIxILOocZaHrW,https://api.spotify.com/v1/tracks/7fudux10sVIxILOocZaHrW,https://api.spotify.com/v1/audio-analysis/7fudux10sVIxILOocZaHrW,179483,4,Punching Bag,Set It Off,electropowerpop
0.396,0.64,11,-6.209,1,0.208,0.0804,0.0,0.0824,0.371,95.633,audio_features,1nO6DT2QIYTxwLGrfQvIt3,spotify:track:1nO6DT2QIYTxwLGrfQvIt3,https://api.spotify.com/v1/tracks/1nO6DT2QIYTxwLGrfQvIt3,https://api.spotify.com/v1/audio-analysis/1nO6DT2QIYTxwLGrfQvIt3,131938,4,club heaven,Nessa Barrett,alt z
0.493,0.772,1,-6.315,1,0.051,6.45e-05,1.85e-05,0.0925,0.412,133.973,audio_features,6QcOEPC0bX799hITIgj3vU,spotify:track:6QcOEPC0bX799hITIgj3vU,https://api.spotify.com/v1/tracks/6QcOEPC0bX799hITIgj3vU,https://api.spotify.com/v1/audio-analysis/6QcOEPC0bX799hITIgj3vU,215734,3,Bad Omens,5 Seconds of Summer,boy band
0.643,0.84,2,-4.26,1,0.0353,0.0923,0.0,0.156,0.883,119.0,audio_features,5Czd9hqOj4uvwpieRmVlTw,spotify:track:5Czd9hqOj4uvwpieRmVlTw,https://api.spotify.com/v1/tracks/5Czd9hqOj4uvwpieRmVlTw,https://api.spotify.com/v1/audio-analysis/5Czd9hqOj4uvwpieRmVlTw,163391,4,Want Me,Stephen Dawes,singer-songwriter pop
0.59,0.849,11,-4.691,0,0.0792,0.0305,0.0,0.11,0.178,131.018,audio_features,7vrKEP66NdiQDPryPG6olO,spotify:track:7vrKEP66NdiQDPryPG6olO,https://api.spotify.com/v1/tracks/7vrKEP66NdiQDPryPG6olO,https://api.spotify.com/v1/audio-analysis/7vrKEP66NdiQDPryPG6olO,250763,4,Bad Habits (feat. Bring Me The Horizon),Ed Sheeran,pop
0.549,0.739,6,-6.728,1,0.0494,0.00016,0.0294,0.282,0.541,77.068,audio_features,2ZMkAWKrNDXrQuF0N9Q9Xj,spotify:track:2ZMkAWKrNDXrQuF0N9Q9Xj,https://api.spotify.com/v1/tracks/2ZMkAWKrNDXrQuF0N9Q9Xj,https://api.spotify.com/v1/audio-analysis/2ZMkAWKrNDXrQuF0N9Q9Xj,245522,4,You First,Paramore,candy pop
0.564,0.928,7,-4.876,0,0.127,0.257,0.0,0.205,0.424,138.011,audio_features,6HNWDjbome8TQp0rYRZTQS,spotify:track:6HNWDjbome8TQp0rYRZTQS,https://api.spotify.com/v1/tracks/6HNWDjbome8TQp0rYRZTQS,https://api.spotify.com/v1/audio-analysis/6HNWDjbome8TQp0rYRZTQS,186522,4,Cobra (Rock Remix) [feat. Spiritbox],Megan Thee Stallion,houston rap
0.574,0.906,8,-4.482,0,0.122,0.000937,0.00596,0.0678,0.826,162.061,audio_features,4QU579S6uCG9vWaHUeGnLp,spotify:track:4QU579S6uCG9vWaHUeGnLp,https://api.spotify.com/v1/tracks/4QU579S6uCG9vWaHUeGnLp,https://api.spotify.com/v1/audio-analysis/4QU579S6uCG9vWaHUeGnLp,137973,4,Out Of My System,Louis Tomlinson,pop
0.806,0.437,5,-9.599,1,0.191,0.0279,0.0,0.457,0.803,114.918,audio_features,2ptbBxMTCbFBefVMXwrdSC,spotify:track:2ptbBxMTCbFBefVMXwrdSC,https://api.spotify.com/v1/tracks/2ptbBxMTCbFBefVMXwrdSC,https://api.spotify.com/v1/audio-analysis/2ptbBxMTCbFBefVMXwrdSC,143500,4,Dress,Charlotte Sands,alt z
0.62,0.782,4,-5.326,0,0.058,0.0409,2.01e-06,0.259,0.551,123.117,audio_features,1PYG9Akj0LAZZUDXzV9m1S,spotify:track:1PYG9Akj0LAZZUDXzV9m1S,https://api.spotify.com/v1/tracks/1PYG9Akj0LAZZUDXzV9m1S,https://api.spotify.com/v1/audio-analysis/1PYG9Akj0LAZZUDXzV9m1S,182747,4,Stuck,Thirty Seconds To Mars,modern rock
0.484,0.828,11,-5.197,1,0.0543,0.0288,0.0,0.313,0.577,195.999,audio_features,0IPKskRI33eRXjUhNUr9b5,spotify:track:0IPKskRI33eRXjUhNUr9b5,https://api.spotify.com/v1/tracks/0IPKskRI33eRXjUhNUr9b5,https://api.spotify.com/v1/audio-analysis/0IPKskRI33eRXjUhNUr9b5,207281,4,Loved You A Little (with Taking Back Sunday and Charlotte Sands),The Maine,neon pop punk
0.629,0.838,9,-3.95,0,0.0353,0.0641,0.0,0.338,0.7,108.027,audio_features,45c4L5n0wh6KRv0SOf879S,spotify:track:45c4L5n0wh6KRv0SOf879S,https://api.spotify.com/v1/tracks/45c4L5n0wh6KRv0SOf879S,https://api.spotify.com/v1/audio-analysis/45c4L5n0wh6KRv0SOf879S,217147,4,Morning Blue,Giant Rooks,Unknown
0.511,0.876,2,-2.555,1,0.0431,1.96e-05,7.35e-06,0.077,0.682,92.467,audio_features,3wIaPhVmXG6lcIPfm7D0fm,spotify:track:3wIaPhVmXG6lcIPfm7D0fm,https://api.spotify.com/v1/tracks/3wIaPhVmXG6lcIPfm7D0fm,https://api.spotify.com/v1/audio-analysis/3wIaPhVmXG6lcIPfm7D0fm,138461,4,FELL IN LOVE,blink-182,alternative metal
0.743,0.443,4,-6.968,1,0.0382,0.0225,6.76e-06,0.099,0.37,119.984,audio_features,4LK36kV9w3KBD2GYL26ZBq,spotify:track:4LK36kV9w3KBD2GYL26ZBq,https://api.spotify.com/v1/tracks/4LK36kV9w3KBD2GYL26ZBq,https://api.spotify.com/v1/audio-analysis/4LK36kV9w3KBD2GYL26ZBq,179573,4,I Want To Be With You,chloe moriondo,alt z
0.599,0.832,10,-6.811,0,0.0895,0.00773,0.000513,0.159,0.59,100.132,audio_features,6NLAH4zb1rAZdoHvvbnaSv,spotify:track:6NLAH4zb1rAZdoHvvbnaSv,https://api.spotify.com/v1/tracks/6NLAH4zb1rAZdoHvvbnaSv,https://api.spotify.com/v1/audio-analysis/6NLAH4zb1rAZdoHvvbnaSv,165799,4,Bitter Sweet Love,James Arthur,pop
0.752,0.522,1,-5.993,1,0.0507,0.0193,0.0,0.105,0.65,139.936,audio_features,3udCid1W2whR6CQrVpsKUh,spotify:track:3udCid1W2whR6CQrVpsKUh,https://api.spotify.com/v1/tracks/3udCid1W2whR6CQrVpsKUh,https://api.spotify.com/v1/audio-analysis/3udCid1W2whR6CQrVpsKUh,173103,3,Cinderella Snapped,Jax,gen z singer-songwriter
0.667,0.716,7,-4.463,1,0.0564,0.238,0.0,0.255,0.412,144.943,audio_features,2qtqIinDwJQzsUofMtkH0D,spotify:track:2qtqIinDwJQzsUofMtkH0D,https://api.spotify.com/v1/tracks/2qtqIinDwJQzsUofMtkH0D,https://api.spotify.com/v1/audio-analysis/2qtqIinDwJQzsUofMtkH0D,149160,4,"don't sleep, repeat (feat. Machine Gun Kelly)",44phantom,Unknown
0.634,0.872,10,-4.826,1,0.043,0.0135,0.00153,0.115,0.48,127.979,audio_features,3Qw0WuniULBdYjXe2jsqCy,spotify:track:3Qw0WuniULBdYjXe2jsqCy,https://api.spotify.com/v1/tracks/3Qw0WuniULBdYjXe2jsqCy,https://api.spotify.com/v1/audio-analysis/3Qw0WuniULBdYjXe2jsqCy,198480,4,boy,The Killers,alternative rock
0.658,0.904,5,-2.908,0,0.0703,0.00113,0.0,0.154,0.675,131.962,audio_features,3ryXl6OFAr9fzUpIjAnHIY,spotify:track:3ryXl6OFAr9fzUpIjAnHIY,https://api.spotify.com/v1/tracks/3ryXl6OFAr9fzUpIjAnHIY,https://api.spotify.com/v1/audio-analysis/3ryXl6OFAr9fzUpIjAnHIY,172466,4,In My Head,Mike Shinoda,alternative hip hop
0.668,0.902,2,-3.924,1,0.0386,0.169,8.74e-05,0.198,0.913,119.008,audio_features,0uBdQzKghx88d2Lp8SLFKJ,spotify:track:0uBdQzKghx88d2Lp8SLFKJ,https://api.spotify.com/v1/tracks/0uBdQzKghx88d2Lp8SLFKJ,https://api.spotify.com/v1/audio-analysis/0uBdQzKghx88d2Lp8SLFKJ,262624,4,I'm In Love With You,The 1975,modern alternative rock
0.634,0.778,9,-4.135,1,0.0809,0.0189,0.0,0.291,0.462,155.982,audio_features,4j5gXarJqoiwh4ZIAqZcmh,spotify:track:4j5gXarJqoiwh4ZIAqZcmh,https://api.spotify.com/v1/tracks/4j5gXarJqoiwh4ZIAqZcmh,https://api.spotify.com/v1/audio-analysis/4j5gXarJqoiwh4ZIAqZcmh,180066,4,How Do You Love Somebody,Why Don't We,boy band
0.541,0.855,6,-4.578,1,0.0668,0.00164,0.0,0.145,0.739,143.967,audio_features,2lHktSigIAZqf7BkA7NRS7,spotify:track:2lHktSigIAZqf7BkA7NRS7,https://api.spotify.com/v1/tracks/2lHktSigIAZqf7BkA7NRS7,https://api.spotify.com/v1/audio-analysis/2lHktSigIAZqf7BkA7NRS7,163322,4,Bois Lie (feat. Machine Gun Kelly),Avril Lavigne,canadian pop
0.403,0.928,8,-3.061,1,0.275,0.000552,0.0,0.336,0.397,174.132,audio_features,6qgwX7o1fYLwbikNrddmFo,spotify:track:6qgwX7o1fYLwbikNrddmFo,https://api.spotify.com/v1/tracks/6qgwX7o1fYLwbikNrddmFo,https://api.spotify.com/v1/audio-analysis/6qgwX7o1fYLwbikNrddmFo,239011,4,Heart Attack - Rock Version,Demi Lovato,pop
0.572,0.9,6,-2.66,0,0.137,0.00358,0.0,0.163,0.367,108.013,audio_features,2HbuhhxdEVbqdaJlLxOCfW,spotify:track:2HbuhhxdEVbqdaJlLxOCfW,https://api.spotify.com/v1/tracks/2HbuhhxdEVbqdaJlLxOCfW,https://api.spotify.com/v1/audio-analysis/2HbuhhxdEVbqdaJlLxOCfW,195824,4,All the Things I Hate About You,Huddy,social media pop
0.658,0.818,1,-6.129,1,0.0368,0.00209,0.000242,0.0754,0.953,136.025,audio_features,3RGTkawjlaqoIsgWSPM47w,spotify:track:3RGTkawjlaqoIsgWSPM47w,https://api.spotify.com/v1/tracks/3RGTkawjlaqoIsgWSPM47w,https://api.spotify.com/v1/audio-analysis/3RGTkawjlaqoIsgWSPM47w,173067,4,First To Go,Astrid S,alt z
0.671,0.42,2,-8.099,1,0.0282,0.447,0.0389,0.099,0.314,107.966,audio_features,49T4ZaBd8G932neUPU9AWB,spotify:track:49T4ZaBd8G932neUPU9AWB,https://api.spotify.com/v1/tracks/49T4ZaBd8G932neUPU9AWB,https://api.spotify.com/v1/audio-analysis/49T4ZaBd8G932neUPU9AWB,193251,4,WHEN THE MUSIC STOPS,jxdn,pop punk
0.635,0.671,11,-5.889,0,0.074,0.00975,0.0,0.148,0.524,147.027,audio_features,37ZOqyxz7B7bmIa2sq5odC,spotify:track:37ZOqyxz7B7bmIa2sq5odC,https://api.spotify.com/v1/tracks/37ZOqyxz7B7bmIa2sq5odC,https://api.spotify.com/v1/audio-analysis/37ZOqyxz7B7bmIa2sq5odC,189180,4,eighteen,Henry Moodie,singer-songwriter pop
0.606,0.914,8,-3.492,1,0.0488,0.0105,1.15e-05,0.0726,0.797,170.066,audio_features,1OYchHxLhckxWStYd5qTyq,spotify:track:1OYchHxLhckxWStYd5qTyq,https://api.spotify.com/v1/tracks/1OYchHxLhckxWStYd5qTyq,https://api.spotify.com/v1/audio-analysis/1OYchHxLhckxWStYd5qTyq,177189,4,Yours (feat. Bea Miller),Sueco,cali rap
0.467,0.667,1,-4.386,1,0.0315,0.007,0.0,0.155,0.399,91.057,audio_features,1yvArCvZLTHiawRdWKSAWj,spotify:track:1yvArCvZLTHiawRdWKSAWj,https://api.spotify.com/v1/tracks/1yvArCvZLTHiawRdWKSAWj,https://api.spotify.com/v1/audio-analysis/1yvArCvZLTHiawRdWKSAWj,187794,4,I’m a Mess (with YUNGBLUD),Avril Lavigne,canadian pop
0.322,0.698,1,-3.812,0,0.0542,0.00507,0.0,0.249,0.288,183.963,audio_features,3gXWe15nwrjfhjYQ5RqLx7,spotify:track:3gXWe15nwrjfhjYQ5RqLx7,https://api.spotify.com/v1/tracks/3gXWe15nwrjfhjYQ5RqLx7,https://api.spotify.com/v1/audio-analysis/3gXWe15nwrjfhjYQ5RqLx7,163028,4,29,Demi Lovato,pop
0.581,0.73,11,-3.903,1,0.0468,0.0167,0.0,0.289,0.59,82.527,audio_features,5dLhmqJRJiV0RyRwv7VUdv,spotify:track:5dLhmqJRJiV0RyRwv7VUdv,https://api.spotify.com/v1/tracks/5dLhmqJRJiV0RyRwv7VUdv,https://api.spotify.com/v1/audio-analysis/5dLhmqJRJiV0RyRwv7VUdv,118933,4,Friends With Your EX,Landon Barker,Unknown
