,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,song name,artist,cluster
2476,-0.391957029552686,0.4214064779811191,0.8025286316784676,0.5584675687392031,-1.1974399500026855,0.2068785445760405,-0.1169658056682134,-0.4365741498504249,-0.5743656460115779,-0.8290870045139164,1.3544704339563693,Don't Wait,Siiickbrain,24
2477,0.013182168904957083,-0.4450068269279416,-0.33292133547907204,-0.748514077662611,-1.1974399500026855,-0.5936182856382235,-0.43911203607784877,1.9361711009237321,0.6661665328554364,-0.6950231465023605,-0.32683498545114675,Lost,Crippled Black Phoenix,27
2478,-0.5720188955338605,0.4701422263822538,0.5186661398890826,-0.5163929892129887,0.8351149466808395,-0.15046324043160686,-0.4395953949497355,-0.43639533976832656,0.42172669465503926,-0.7307735086387754,1.518539664244733,Envy,Afterlife,32
2479,-0.03826407851823574,0.8329527978129225,-1.4683713026366116,0.5168508048131504,0.8351149466808395,0.86008395803088,-0.43974937215737775,-0.4200218789810244,2.7194611737387704,-1.0838083347358725,-0.7010512255235211,Telescope,Tallah,33
2480,-0.3662339058410896,0.7733868831004246,0.23480364809969773,0.2621275083692064,0.8351149466808395,0.29653418956003813,-0.4397085108919193,-0.42769059163152645,-0.31159281994615134,0.7215849531530794,2.0667844020333015,Into The Void - Single Edit,Celldweller,32
2481,0.10321310189554452,0.6975757189208818,0.5186661398890826,0.46411231949306614,0.8351149466808395,0.19407059529261228,-0.13141674101328119,-0.4342317757388606,-0.5865876379215977,-0.4358330210133526,-1.2963438013234359,Square One,Calva Louise,9
2482,0.2704134060209212,0.6867455526095191,-1.1845088108472268,-0.11170583655275115,0.8351149466808395,-0.22090696149046216,-0.4398233709125068,0.6681760389100224,0.23839681600474177,-0.12301735231972227,-0.6578836215749668,Touch the Corpse,Irving Force,31
2483,-0.4048185914084842,0.9195941283038287,-1.1845088108472268,1.7452628710442268,-1.1974399500026855,5.099515170845622,-0.4350956726681506,-0.36558161194726213,1.8455887521723513,-0.4090202494110414,0.6387289257906382,saw BONES,Qoiet,0
2484,0.2511210632372239,0.5567835568731598,-1.1845088108472268,-1.9568352923431793,0.8351149466808395,-0.1389360860765215,-0.4385539309886599,0.26196205197748684,0.6661665328554364,0.7841480868918054,0.3537904044463222,Bloodsuckers,Saint Agnes,19
2485,-0.726357637803439,0.9683298767049634,0.23480364809969773,1.0094354330068618,0.8351149466808395,2.7684684012616856,-0.3566520091501999,-0.4365145464897255,-0.7393625367968458,-0.8246182092468646,-1.1286206839592774,Make It Out Alive,SWARM,12
2486,0.026043730760755286,0.8491980472799675,-1.1845088108472268,2.523783368626422,0.8351149466808395,4.471925655957639,0.33250811437492966,-0.4353251367504174,0.8922733831908033,-0.5162713358202862,-1.623964897358457,WHATS UP?,BVDLVD,0
