danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.405,0.816,5,-6.033,1,0.0671,0.00382,0.0,0.214,0.218,155.22,audio_features,5SbotHmwNvolKkFo4GqaFW,spotify:track:5SbotHmwNvolKkFo4GqaFW,https://api.spotify.com/v1/tracks/5SbotHmwNvolKkFo4GqaFW,https://api.spotify.com/v1/audio-analysis/5SbotHmwNvolKkFo4GqaFW,197807,4
0.397,0.925,5,-3.993,1,0.0583,1.21e-05,0.185,0.158,0.261,149.936,audio_features,7cEYiQ8uOjIN9I6Za7U1qT,spotify:track:7cEYiQ8uOjIN9I6Za7U1qT,https://api.spotify.com/v1/tracks/7cEYiQ8uOjIN9I6Za7U1qT,https://api.spotify.com/v1/audio-analysis/7cEYiQ8uOjIN9I6Za7U1qT,241609,4
0.433,0.939,0,-4.295,1,0.0472,3.02e-06,0.18,0.134,0.371,90.023,audio_features,7bnnhcgeyJwU5zwhwo02s3,spotify:track:7bnnhcgeyJwU5zwhwo02s3,https://api.spotify.com/v1/tracks/7bnnhcgeyJwU5zwhwo02s3,https://api.spotify.com/v1/audio-analysis/7bnnhcgeyJwU5zwhwo02s3,210973,4
0.482,0.753,1,-5.756,1,0.0676,0.000315,0.0,0.177,0.364,85.002,audio_features,1atc0z1xkg02bSjkfkpOUv,spotify:track:1atc0z1xkg02bSjkfkpOUv,https://api.spotify.com/v1/tracks/1atc0z1xkg02bSjkfkpOUv,https://api.spotify.com/v1/audio-analysis/1atc0z1xkg02bSjkfkpOUv,174401,4
0.566,0.975,6,-3.08,0,0.0674,0.00185,0.0,0.536,0.39,110.014,audio_features,0rh6ie1S24XTyKXDCUd8aR,spotify:track:0rh6ie1S24XTyKXDCUd8aR,https://api.spotify.com/v1/tracks/0rh6ie1S24XTyKXDCUd8aR,https://api.spotify.com/v1/audio-analysis/0rh6ie1S24XTyKXDCUd8aR,224903,4
0.579,0.929,0,-5.492,1,0.0646,9.74e-05,1.04e-06,0.345,0.464,135.037,audio_features,6o0reBUukKomzYBRL6gAr4,spotify:track:6o0reBUukKomzYBRL6gAr4,https://api.spotify.com/v1/tracks/6o0reBUukKomzYBRL6gAr4,https://api.spotify.com/v1/audio-analysis/6o0reBUukKomzYBRL6gAr4,212444,4
0.429,0.886,1,-2.427,1,0.0449,0.000513,1.12e-05,0.33,0.474,140.027,audio_features,5SJ5ne8gpme3742MeSMqQ8,spotify:track:5SJ5ne8gpme3742MeSMqQ8,https://api.spotify.com/v1/tracks/5SJ5ne8gpme3742MeSMqQ8,https://api.spotify.com/v1/audio-analysis/5SJ5ne8gpme3742MeSMqQ8,208714,4
0.525,0.924,11,-5.59,0,0.0686,0.000132,0.0108,0.534,0.3,103.196,audio_features,3LMY1W14udlJRI5cRHH1B9,spotify:track:3LMY1W14udlJRI5cRHH1B9,https://api.spotify.com/v1/tracks/3LMY1W14udlJRI5cRHH1B9,https://api.spotify.com/v1/audio-analysis/3LMY1W14udlJRI5cRHH1B9,207853,4
0.399,0.968,4,-3.479,0,0.106,1.85e-05,5.36e-06,0.213,0.295,158.012,audio_features,4GhsSMTgNDpY41NYpCgv5W,spotify:track:4GhsSMTgNDpY41NYpCgv5W,https://api.spotify.com/v1/tracks/4GhsSMTgNDpY41NYpCgv5W,https://api.spotify.com/v1/audio-analysis/4GhsSMTgNDpY41NYpCgv5W,225190,4
0.455,0.963,1,-3.065,1,0.0839,0.000178,0.0,0.318,0.168,93.042,audio_features,2QgIKqfwc1Y75guxKNFry4,spotify:track:2QgIKqfwc1Y75guxKNFry4,https://api.spotify.com/v1/tracks/2QgIKqfwc1Y75guxKNFry4,https://api.spotify.com/v1/audio-analysis/2QgIKqfwc1Y75guxKNFry4,191129,3
0.483,0.951,1,-3.487,1,0.232,0.000287,0.0,0.417,0.43,155.059,audio_features,73GVn4g2B1ggfnz0tm5taf,spotify:track:73GVn4g2B1ggfnz0tm5taf,https://api.spotify.com/v1/tracks/73GVn4g2B1ggfnz0tm5taf,https://api.spotify.com/v1/audio-analysis/73GVn4g2B1ggfnz0tm5taf,140894,4
0.504,0.974,1,-3.96,1,0.073,4.13e-05,1.52e-05,0.0587,0.29,126.718,audio_features,0Rs9oXTRtpOJZMe7guExYP,spotify:track:0Rs9oXTRtpOJZMe7guExYP,https://api.spotify.com/v1/tracks/0Rs9oXTRtpOJZMe7guExYP,https://api.spotify.com/v1/audio-analysis/0Rs9oXTRtpOJZMe7guExYP,231911,4
0.59,0.948,0,-5.62,1,0.086,0.00228,0.18,0.195,0.628,143.051,audio_features,0qQgO4bGfJ3U6HTz84vqSW,spotify:track:0qQgO4bGfJ3U6HTz84vqSW,https://api.spotify.com/v1/tracks/0qQgO4bGfJ3U6HTz84vqSW,https://api.spotify.com/v1/audio-analysis/0qQgO4bGfJ3U6HTz84vqSW,209672,4
0.407,0.925,2,-6.199,1,0.125,0.000177,1.17e-05,0.192,0.271,172.125,audio_features,6wDa7DH5iDhXDyStu628mQ,spotify:track:6wDa7DH5iDhXDyStu628mQ,https://api.spotify.com/v1/tracks/6wDa7DH5iDhXDyStu628mQ,https://api.spotify.com/v1/audio-analysis/6wDa7DH5iDhXDyStu628mQ,258326,4
0.186,0.916,4,-5.241,0,0.167,0.000491,0.02,0.0864,0.157,84.591,audio_features,0tOvdClBu7Wf34Y9UqYPUn,spotify:track:0tOvdClBu7Wf34Y9UqYPUn,https://api.spotify.com/v1/tracks/0tOvdClBu7Wf34Y9UqYPUn,https://api.spotify.com/v1/audio-analysis/0tOvdClBu7Wf34Y9UqYPUn,291035,4
0.33,0.996,6,-1.582,1,0.203,1.3e-05,0.0,0.133,0.165,176.7,audio_features,4Nvn9NPYbOh2j8MtcrJZ7f,spotify:track:4Nvn9NPYbOh2j8MtcrJZ7f,https://api.spotify.com/v1/tracks/4Nvn9NPYbOh2j8MtcrJZ7f,https://api.spotify.com/v1/audio-analysis/4Nvn9NPYbOh2j8MtcrJZ7f,181427,4
0.342,0.972,6,-3.706,0,0.0452,1.63e-05,0.0415,0.313,0.505,199.894,audio_features,2SS8uiav9RDrBhGqTpRvVY,spotify:track:2SS8uiav9RDrBhGqTpRvVY,https://api.spotify.com/v1/tracks/2SS8uiav9RDrBhGqTpRvVY,https://api.spotify.com/v1/audio-analysis/2SS8uiav9RDrBhGqTpRvVY,204338,4
0.431,0.891,1,-5.612,1,0.0667,3.17e-05,0.000143,0.189,0.522,162.032,audio_features,0LfSlWOS4TXJHOBZ7fPiNy,spotify:track:0LfSlWOS4TXJHOBZ7fPiNy,https://api.spotify.com/v1/tracks/0LfSlWOS4TXJHOBZ7fPiNy,https://api.spotify.com/v1/audio-analysis/0LfSlWOS4TXJHOBZ7fPiNy,214816,4
0.44,0.979,2,-3.854,1,0.11,0.00454,0.0,0.0848,0.257,91.955,audio_features,5wkska9Au4AdhnZjEf3nOR,spotify:track:5wkska9Au4AdhnZjEf3nOR,https://api.spotify.com/v1/tracks/5wkska9Au4AdhnZjEf3nOR,https://api.spotify.com/v1/audio-analysis/5wkska9Au4AdhnZjEf3nOR,205228,4
0.419,0.958,1,-4.256,1,0.115,3.25e-05,0.26,0.129,0.208,160.052,audio_features,7AIj2haVhqsX2MDDZ8cEmn,spotify:track:7AIj2haVhqsX2MDDZ8cEmn,https://api.spotify.com/v1/tracks/7AIj2haVhqsX2MDDZ8cEmn,https://api.spotify.com/v1/audio-analysis/7AIj2haVhqsX2MDDZ8cEmn,232594,4
0.404,0.631,3,-4.658,1,0.0302,0.147,4.94e-06,0.111,0.175,135.018,audio_features,6mskWkC3PDHQ2NyltTvyYc,spotify:track:6mskWkC3PDHQ2NyltTvyYc,https://api.spotify.com/v1/tracks/6mskWkC3PDHQ2NyltTvyYc,https://api.spotify.com/v1/audio-analysis/6mskWkC3PDHQ2NyltTvyYc,187840,4
0.638,0.657,2,-6.632,1,0.0383,0.00366,0.0103,0.875,0.555,117.019,audio_features,2wb55krslcGE17P1BHeqH1,spotify:track:2wb55krslcGE17P1BHeqH1,https://api.spotify.com/v1/tracks/2wb55krslcGE17P1BHeqH1,https://api.spotify.com/v1/audio-analysis/2wb55krslcGE17P1BHeqH1,213542,4
0.619,0.84,3,-3.353,1,0.0633,0.00426,5.75e-05,0.37,0.644,142.004,audio_features,3EjHI10QuKMoVBxcgpHrf3,spotify:track:3EjHI10QuKMoVBxcgpHrf3,https://api.spotify.com/v1/tracks/3EjHI10QuKMoVBxcgpHrf3,https://api.spotify.com/v1/audio-analysis/3EjHI10QuKMoVBxcgpHrf3,233322,4
0.517,0.891,0,-6.749,0,0.101,0.00905,0.0245,0.0654,0.363,152.007,audio_features,21rYCEejlfM0LYRlfzxGeM,spotify:track:21rYCEejlfM0LYRlfzxGeM,https://api.spotify.com/v1/tracks/21rYCEejlfM0LYRlfzxGeM,https://api.spotify.com/v1/audio-analysis/21rYCEejlfM0LYRlfzxGeM,226077,4
0.404,0.853,9,-3.9,1,0.0589,0.000807,0.0,0.0995,0.289,134.322,audio_features,5bUNcdF18WBwCdkRNO4y5C,spotify:track:5bUNcdF18WBwCdkRNO4y5C,https://api.spotify.com/v1/tracks/5bUNcdF18WBwCdkRNO4y5C,https://api.spotify.com/v1/audio-analysis/5bUNcdF18WBwCdkRNO4y5C,224453,4
0.556,0.824,0,-3.798,1,0.0277,2.73e-05,2.24e-06,0.776,0.547,108.466,audio_features,7sCMZKSjZbx563QSkqxTqC,spotify:track:7sCMZKSjZbx563QSkqxTqC,https://api.spotify.com/v1/tracks/7sCMZKSjZbx563QSkqxTqC,https://api.spotify.com/v1/audio-analysis/7sCMZKSjZbx563QSkqxTqC,161445,4
0.251,0.841,10,-3.354,1,0.0575,0.0156,0.0,0.287,0.447,171.462,audio_features,7yrYMaKFnsQlTvCUrxeLmQ,spotify:track:7yrYMaKFnsQlTvCUrxeLmQ,https://api.spotify.com/v1/tracks/7yrYMaKFnsQlTvCUrxeLmQ,https://api.spotify.com/v1/audio-analysis/7yrYMaKFnsQlTvCUrxeLmQ,206667,4
0.601,0.851,3,-6.391,0,0.0424,0.00798,2.84e-05,0.318,0.6,141.155,audio_features,5MP8QCjsJQPJ5ApdHMg3dl,spotify:track:5MP8QCjsJQPJ5ApdHMg3dl,https://api.spotify.com/v1/tracks/5MP8QCjsJQPJ5ApdHMg3dl,https://api.spotify.com/v1/audio-analysis/5MP8QCjsJQPJ5ApdHMg3dl,189493,4
0.354,0.931,10,0.706,1,0.0769,0.0586,0.0,0.298,0.564,77.135,audio_features,0oigSejhoNen2EdNAIFcm5,spotify:track:0oigSejhoNen2EdNAIFcm5,https://api.spotify.com/v1/tracks/0oigSejhoNen2EdNAIFcm5,https://api.spotify.com/v1/audio-analysis/0oigSejhoNen2EdNAIFcm5,187944,4
0.692,0.684,10,-8.623,1,0.0398,0.000282,0.00804,0.111,0.33,112.023,audio_features,4iaSz388a4iRMNRJZSClVG,spotify:track:4iaSz388a4iRMNRJZSClVG,https://api.spotify.com/v1/tracks/4iaSz388a4iRMNRJZSClVG,https://api.spotify.com/v1/audio-analysis/4iaSz388a4iRMNRJZSClVG,183573,4
0.471,0.953,9,-4.555,1,0.0505,0.274,0.0,0.212,0.733,141.436,audio_features,221dIk4DHWGGLNzlQmmOwG,spotify:track:221dIk4DHWGGLNzlQmmOwG,https://api.spotify.com/v1/tracks/221dIk4DHWGGLNzlQmmOwG,https://api.spotify.com/v1/audio-analysis/221dIk4DHWGGLNzlQmmOwG,181240,4
0.569,0.968,8,-3.181,1,0.197,0.0101,0.0,0.0995,0.537,142.097,audio_features,51SDO6rVAyqVouNO5AadIy,spotify:track:51SDO6rVAyqVouNO5AadIy,https://api.spotify.com/v1/tracks/51SDO6rVAyqVouNO5AadIy,https://api.spotify.com/v1/audio-analysis/51SDO6rVAyqVouNO5AadIy,107665,4
0.498,0.713,2,-7.738,1,0.0278,0.00393,0.0,0.0675,0.235,93.018,audio_features,4PDJDIdWxNN1AlnbrKkoPf,spotify:track:4PDJDIdWxNN1AlnbrKkoPf,https://api.spotify.com/v1/tracks/4PDJDIdWxNN1AlnbrKkoPf,https://api.spotify.com/v1/audio-analysis/4PDJDIdWxNN1AlnbrKkoPf,254419,4
0.461,0.945,5,-2.148,0,0.0614,1.26e-05,1.1e-05,0.119,0.407,128.997,audio_features,0G6fFMKdbf7fI3S1gLHSRK,spotify:track:0G6fFMKdbf7fI3S1gLHSRK,https://api.spotify.com/v1/tracks/0G6fFMKdbf7fI3S1gLHSRK,https://api.spotify.com/v1/audio-analysis/0G6fFMKdbf7fI3S1gLHSRK,261346,4
0.504,0.671,2,-10.641,1,0.0332,0.000212,0.00641,0.123,0.272,130.041,audio_features,07WWAnpW4RVPY4D2lmlClG,spotify:track:07WWAnpW4RVPY4D2lmlClG,https://api.spotify.com/v1/tracks/07WWAnpW4RVPY4D2lmlClG,https://api.spotify.com/v1/audio-analysis/07WWAnpW4RVPY4D2lmlClG,228923,4
0.492,0.762,8,-6.813,1,0.0388,0.000551,0.125,0.366,0.413,129.682,audio_features,3tYxhPqkioZEV5el3DJxLQ,spotify:track:3tYxhPqkioZEV5el3DJxLQ,https://api.spotify.com/v1/tracks/3tYxhPqkioZEV5el3DJxLQ,https://api.spotify.com/v1/audio-analysis/3tYxhPqkioZEV5el3DJxLQ,249515,4
0.413,0.876,11,-4.577,1,0.057,0.000938,0.000104,0.387,0.341,164.08,audio_features,18q5OmlDTbSm8w9J1i17dT,spotify:track:18q5OmlDTbSm8w9J1i17dT,https://api.spotify.com/v1/tracks/18q5OmlDTbSm8w9J1i17dT,https://api.spotify.com/v1/audio-analysis/18q5OmlDTbSm8w9J1i17dT,214724,4
0.595,0.678,8,-6.256,1,0.0417,0.000379,1.27e-05,0.354,0.49,124.925,audio_features,54jvLVojOWiQRubRfKmZ2k,spotify:track:54jvLVojOWiQRubRfKmZ2k,https://api.spotify.com/v1/tracks/54jvLVojOWiQRubRfKmZ2k,https://api.spotify.com/v1/audio-analysis/54jvLVojOWiQRubRfKmZ2k,219907,4
0.633,0.788,5,-4.075,0,0.127,0.0111,1.6e-06,0.0582,0.412,134.13,audio_features,794IGyga5qnhlzOUimLOMw,spotify:track:794IGyga5qnhlzOUimLOMw,https://api.spotify.com/v1/tracks/794IGyga5qnhlzOUimLOMw,https://api.spotify.com/v1/audio-analysis/794IGyga5qnhlzOUimLOMw,161617,4
0.559,0.767,2,-5.732,1,0.0618,0.00988,7.85e-06,0.259,0.277,115.036,audio_features,50MENnfIoeGMMmN1NpVZxx,spotify:track:50MENnfIoeGMMmN1NpVZxx,https://api.spotify.com/v1/tracks/50MENnfIoeGMMmN1NpVZxx,https://api.spotify.com/v1/audio-analysis/50MENnfIoeGMMmN1NpVZxx,187200,4
0.522,0.96,4,-4.179,1,0.11,0.000515,0.00469,0.312,0.498,136.05,audio_features,63V2LU9M9pLkimultjujl5,spotify:track:63V2LU9M9pLkimultjujl5,https://api.spotify.com/v1/tracks/63V2LU9M9pLkimultjujl5,https://api.spotify.com/v1/audio-analysis/63V2LU9M9pLkimultjujl5,186196,4
0.56,0.948,8,-4.095,1,0.0584,0.0209,9.36e-06,0.42,0.48,109.04,audio_features,6AOkDgCpsnruITzR45dxry,spotify:track:6AOkDgCpsnruITzR45dxry,https://api.spotify.com/v1/tracks/6AOkDgCpsnruITzR45dxry,https://api.spotify.com/v1/audio-analysis/6AOkDgCpsnruITzR45dxry,197541,4
0.397,0.926,6,-4.954,1,0.165,0.00277,1.08e-05,0.161,0.373,76.19,audio_features,2LUvkorPDO3n8xs6NEXDFY,spotify:track:2LUvkorPDO3n8xs6NEXDFY,https://api.spotify.com/v1/tracks/2LUvkorPDO3n8xs6NEXDFY,https://api.spotify.com/v1/audio-analysis/2LUvkorPDO3n8xs6NEXDFY,200660,4
0.623,0.766,4,-7.445,1,0.0531,0.103,0.0193,0.158,0.55,153.15,audio_features,0atclF6Pp5MffEEi7CSFlE,spotify:track:0atclF6Pp5MffEEi7CSFlE,https://api.spotify.com/v1/tracks/0atclF6Pp5MffEEi7CSFlE,https://api.spotify.com/v1/audio-analysis/0atclF6Pp5MffEEi7CSFlE,150824,4
0.679,0.89,2,-4.371,1,0.0763,0.116,0.0,0.344,0.849,112.951,audio_features,1UOkwtqARzu9QW4IMQjeO0,spotify:track:1UOkwtqARzu9QW4IMQjeO0,https://api.spotify.com/v1/tracks/1UOkwtqARzu9QW4IMQjeO0,https://api.spotify.com/v1/audio-analysis/1UOkwtqARzu9QW4IMQjeO0,135160,4
0.477,0.448,4,-6.372,1,0.0495,0.00244,0.000507,0.715,0.679,121.882,audio_features,0qhGOjVl3uY2N6CAafVmCa,spotify:track:0qhGOjVl3uY2N6CAafVmCa,https://api.spotify.com/v1/tracks/0qhGOjVl3uY2N6CAafVmCa,https://api.spotify.com/v1/audio-analysis/0qhGOjVl3uY2N6CAafVmCa,271076,4
0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,audio_features,2udGjDmpK1dH9VGyw7nrei,spotify:track:2udGjDmpK1dH9VGyw7nrei,https://api.spotify.com/v1/tracks/2udGjDmpK1dH9VGyw7nrei,https://api.spotify.com/v1/audio-analysis/2udGjDmpK1dH9VGyw7nrei,221640,4
0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652,audio_features,3ocm1Cf1Dk1ODrdBdybh82,spotify:track:3ocm1Cf1Dk1ODrdBdybh82,https://api.spotify.com/v1/tracks/3ocm1Cf1Dk1ODrdBdybh82,https://api.spotify.com/v1/audio-analysis/3ocm1Cf1Dk1ODrdBdybh82,169998,4
0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4
0.507,0.493,0,-8.786,1,0.0327,0.453,0.0,0.241,0.467,127.671,audio_features,2x0supcZhd6NEH1nem9DnR,spotify:track:2x0supcZhd6NEH1nem9DnR,https://api.spotify.com/v1/tracks/2x0supcZhd6NEH1nem9DnR,https://api.spotify.com/v1/audio-analysis/2x0supcZhd6NEH1nem9DnR,213267,4
0.594,0.555,9,-6.689,0,0.0377,0.541,0.151,0.286,0.52,123.069,audio_features,6HqWcIutC3Bwk6awM1jnGP,spotify:track:6HqWcIutC3Bwk6awM1jnGP,https://api.spotify.com/v1/tracks/6HqWcIutC3Bwk6awM1jnGP,https://api.spotify.com/v1/audio-analysis/6HqWcIutC3Bwk6awM1jnGP,211227,4
0.533,0.871,10,-6.085,1,0.0656,0.759,0.000186,0.337,0.97,167.841,audio_features,4GHF75LwRT2Hsv9z3ZXpM8,spotify:track:4GHF75LwRT2Hsv9z3ZXpM8,https://api.spotify.com/v1/tracks/4GHF75LwRT2Hsv9z3ZXpM8,https://api.spotify.com/v1/audio-analysis/4GHF75LwRT2Hsv9z3ZXpM8,159427,4
0.643,0.669,0,-7.485,1,0.0398,0.208,0.00664,0.151,0.609,132.709,audio_features,3yI282DoIJyERd0vGukMoB,spotify:track:3yI282DoIJyERd0vGukMoB,https://api.spotify.com/v1/tracks/3yI282DoIJyERd0vGukMoB,https://api.spotify.com/v1/audio-analysis/3yI282DoIJyERd0vGukMoB,140773,4
0.474,0.598,5,-5.023,1,0.0973,0.768,0.0,0.0841,0.917,184.484,audio_features,6qb0O5HW7H4q6R0AbP38Ko,spotify:track:6qb0O5HW7H4q6R0AbP38Ko,https://api.spotify.com/v1/tracks/6qb0O5HW7H4q6R0AbP38Ko,https://api.spotify.com/v1/audio-analysis/6qb0O5HW7H4q6R0AbP38Ko,131853,4
0.395,0.535,7,-9.562,1,0.033,0.214,0.0167,0.196,0.679,189.139,audio_features,5RfhUFcQBeonzqLRhU8gvK,spotify:track:5RfhUFcQBeonzqLRhU8gvK,https://api.spotify.com/v1/tracks/5RfhUFcQBeonzqLRhU8gvK,https://api.spotify.com/v1/audio-analysis/5RfhUFcQBeonzqLRhU8gvK,180067,4
0.561,0.846,9,-4.48,1,0.0867,0.0634,0.0,0.193,0.75,116.168,audio_features,5s9sZ2i76iAZeFt5f9uUKP,spotify:track:5s9sZ2i76iAZeFt5f9uUKP,https://api.spotify.com/v1/tracks/5s9sZ2i76iAZeFt5f9uUKP,https://api.spotify.com/v1/audio-analysis/5s9sZ2i76iAZeFt5f9uUKP,144013,4
0.684,0.482,2,-12.59,1,0.0384,0.475,7.32e-05,0.118,0.785,115.066,audio_features,2BcvvHttiZRvguFM4hR398,spotify:track:2BcvvHttiZRvguFM4hR398,https://api.spotify.com/v1/tracks/2BcvvHttiZRvguFM4hR398,https://api.spotify.com/v1/audio-analysis/2BcvvHttiZRvguFM4hR398,250000,4
0.459,0.708,6,-6.167,0,0.0681,0.00142,4.44e-06,0.485,0.583,108.952,audio_features,2I3CLotxmAz4SgJDU9yFjl,spotify:track:2I3CLotxmAz4SgJDU9yFjl,https://api.spotify.com/v1/tracks/2I3CLotxmAz4SgJDU9yFjl,https://api.spotify.com/v1/audio-analysis/2I3CLotxmAz4SgJDU9yFjl,211040,4
0.469,0.735,7,-7.011,1,0.0395,0.323,6.35e-05,0.372,0.399,93.924,audio_features,03ZIYIkSXFEe8eKeG6qzE8,spotify:track:03ZIYIkSXFEe8eKeG6qzE8,https://api.spotify.com/v1/tracks/03ZIYIkSXFEe8eKeG6qzE8,https://api.spotify.com/v1/audio-analysis/03ZIYIkSXFEe8eKeG6qzE8,220347,4
0.645,0.821,1,-4.912,1,0.248,0.106,5.38e-05,0.137,0.682,79.986,audio_features,5aagC9VbZrcwYUZDhgC8Ej,spotify:track:5aagC9VbZrcwYUZDhgC8Ej,https://api.spotify.com/v1/tracks/5aagC9VbZrcwYUZDhgC8Ej,https://api.spotify.com/v1/audio-analysis/5aagC9VbZrcwYUZDhgC8Ej,185533,4
0.529,0.452,2,-12.593,1,0.136,0.534,0.000151,0.301,0.539,78.196,audio_features,4OQjzsqsnSy4YPB9yaRh0f,spotify:track:4OQjzsqsnSy4YPB9yaRh0f,https://api.spotify.com/v1/tracks/4OQjzsqsnSy4YPB9yaRh0f,https://api.spotify.com/v1/audio-analysis/4OQjzsqsnSy4YPB9yaRh0f,282721,3
0.402,0.814,10,-4.954,1,0.14,0.0383,1.19e-06,0.266,0.516,170.02,audio_features,5eYwDBLucWfWI5KsV7oYX2,spotify:track:5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/tracks/5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/audio-analysis/5eYwDBLucWfWI5KsV7oYX2,272267,4
0.671,0.758,7,-6.999,1,0.126,0.206,0.00754,0.0408,0.868,102.17,audio_features,0fUeXvuwXDKRNqvrxveHWF,spotify:track:0fUeXvuwXDKRNqvrxveHWF,https://api.spotify.com/v1/tracks/0fUeXvuwXDKRNqvrxveHWF,https://api.spotify.com/v1/audio-analysis/0fUeXvuwXDKRNqvrxveHWF,173373,4
0.78,0.711,0,-4.362,1,0.0294,0.00964,0.0016,0.144,0.97,104.694,audio_features,3bre1AeDLj7UFDj3VO12Tb,spotify:track:3bre1AeDLj7UFDj3VO12Tb,https://api.spotify.com/v1/tracks/3bre1AeDLj7UFDj3VO12Tb,https://api.spotify.com/v1/audio-analysis/3bre1AeDLj7UFDj3VO12Tb,182880,4
0.744,0.735,1,-10.766,1,0.0587,0.011,0.0,0.0564,0.891,115.062,audio_features,1XlCCgKKrQQfXaDyv4GrZe,spotify:track:1XlCCgKKrQQfXaDyv4GrZe,https://api.spotify.com/v1/tracks/1XlCCgKKrQQfXaDyv4GrZe,https://api.spotify.com/v1/audio-analysis/1XlCCgKKrQQfXaDyv4GrZe,241867,4
0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,audio_features,6cr6UDpkjEaMQ80OjWqEBQ,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/audio-analysis/6cr6UDpkjEaMQ80OjWqEBQ,350400,4
0.867,0.899,0,-5.334,1,0.0354,0.101,0.00473,0.125,0.932,128.062,audio_features,2Rtya81WOGAAQNoCMRmJRD,spotify:track:2Rtya81WOGAAQNoCMRmJRD,https://api.spotify.com/v1/tracks/2Rtya81WOGAAQNoCMRmJRD,https://api.spotify.com/v1/audio-analysis/2Rtya81WOGAAQNoCMRmJRD,197520,4
0.526,0.756,2,-5.083,0,0.0266,0.4,2.39e-06,0.426,0.668,91.985,audio_features,27rgTetikreqkvedaxrF5N,spotify:track:27rgTetikreqkvedaxrF5N,https://api.spotify.com/v1/tracks/27rgTetikreqkvedaxrF5N,https://api.spotify.com/v1/audio-analysis/27rgTetikreqkvedaxrF5N,219453,4
0.781,0.484,2,-12.853,1,0.087,0.247,0.000138,0.147,0.804,119.993,audio_features,4iFiqGqxaEQzm1CfoGVZib,spotify:track:4iFiqGqxaEQzm1CfoGVZib,https://api.spotify.com/v1/tracks/4iFiqGqxaEQzm1CfoGVZib,https://api.spotify.com/v1/audio-analysis/4iFiqGqxaEQzm1CfoGVZib,330643,4
0.438,0.966,9,-6.103,1,0.0445,0.000442,0.463,0.691,0.713,169.798,audio_features,6bxqVA0hflgfiVxdBcs7KY,spotify:track:6bxqVA0hflgfiVxdBcs7KY,https://api.spotify.com/v1/tracks/6bxqVA0hflgfiVxdBcs7KY,https://api.spotify.com/v1/audio-analysis/6bxqVA0hflgfiVxdBcs7KY,262693,4
0.692,0.312,7,-11.684,1,0.0375,0.833,0.0,0.0534,0.878,71.816,audio_features,4g78lI7TkiIXIOZwzflR2U,spotify:track:4g78lI7TkiIXIOZwzflR2U,https://api.spotify.com/v1/tracks/4g78lI7TkiIXIOZwzflR2U,https://api.spotify.com/v1/audio-analysis/4g78lI7TkiIXIOZwzflR2U,170587,4
0.601,0.901,5,-8.414,0,0.0463,0.00912,0.256,0.264,0.934,77.742,audio_features,3bDgjbhgJrCsKfntgE8xT1,spotify:track:3bDgjbhgJrCsKfntgE8xT1,https://api.spotify.com/v1/tracks/3bDgjbhgJrCsKfntgE8xT1,https://api.spotify.com/v1/audio-analysis/3bDgjbhgJrCsKfntgE8xT1,201280,4
0.523,0.652,4,-4.942,1,0.0448,0.166,4.11e-06,0.0978,0.275,157.989,audio_features,1VJ7wyKWyXuhLxCMnk8EMT,spotify:track:1VJ7wyKWyXuhLxCMnk8EMT,https://api.spotify.com/v1/tracks/1VJ7wyKWyXuhLxCMnk8EMT,https://api.spotify.com/v1/audio-analysis/1VJ7wyKWyXuhLxCMnk8EMT,225626,4
0.615,0.56,0,-7.721,1,0.0389,0.442,3.99e-06,0.132,0.502,131.859,audio_features,5RTeMqtMcVCOukwgiNg11H,spotify:track:5RTeMqtMcVCOukwgiNg11H,https://api.spotify.com/v1/tracks/5RTeMqtMcVCOukwgiNg11H,https://api.spotify.com/v1/audio-analysis/5RTeMqtMcVCOukwgiNg11H,227600,4
0.724,0.876,11,-5.854,0,0.0873,0.16,0.00278,0.116,0.812,92.169,audio_features,4akqDi0F86Avv9yhujAk9P,spotify:track:4akqDi0F86Avv9yhujAk9P,https://api.spotify.com/v1/tracks/4akqDi0F86Avv9yhujAk9P,https://api.spotify.com/v1/audio-analysis/4akqDi0F86Avv9yhujAk9P,234133,4
